date,store_id,product_id,actual_units,actual_sales,holiday_flag,holiday_name,holiday_type,event_window,trading_status,closure_flag,reduced_trading_flag,disruption_flag,disruption_type
2025-04-27,S003,P006,364,1164.8,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P007,103,463.5,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P008,83,348.6,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P009,76,364.8,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P010,139,556.0,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P011,125,450.0,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P012,167,584.5,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P013,151,437.9,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P014,151,634.2,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P015,139,1181.5,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P016,106,487.6,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P017,182,509.6,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P018,162,550.8,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P019,178,676.4,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P020,126,1386.0,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P021,169,1267.5,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P022,181,1086.0,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P023,137,657.6,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P024,73,912.5,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P025,79,458.2,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P026,91,418.6,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P027,213,1597.5,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P028,147,1690.5,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P029,82,697.0,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P030,183,695.4,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P031,206,535.6,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P032,206,576.8,0,None,none,normal,normal,0,0,0,none
2025-04-27,S003,P033,170,765.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P001,590,1416.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P002,208,998.4,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P003,165,1072.5,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P004,144,748.8,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P005,325,1787.5,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P006,466,1491.2,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P007,124,558.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P008,123,516.6,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P009,91,436.8,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P010,228,912.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P011,179,644.4,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P012,228,798.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P013,215,623.5,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P014,174,730.8,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P015,202,1717.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P016,144,662.4,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P017,245,686.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P018,209,710.6,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P019,242,919.6,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P020,171,1881.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P021,207,1552.5,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P022,229,1374.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P023,178,854.4,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P024,98,1225.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P025,115,667.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P026,118,542.8,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P027,261,1957.5,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P028,190,2185.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P029,118,1003.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P030,261,991.8,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P031,262,681.2,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P032,258,722.4,0,None,none,normal,normal,0,0,0,none
2025-04-28,S001,P033,232,1044.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P001,503,1207.2,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P002,183,878.4,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P003,139,903.5,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P004,132,686.4,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P005,289,1589.5,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P006,425,1360.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P007,112,504.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P008,100,420.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P009,95,456.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P010,155,620.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P011,139,500.4,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P012,192,672.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P013,199,577.1,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P014,176,739.2,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P015,168,1428.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P016,126,579.6,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P017,238,666.4,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P018,200,680.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P019,216,820.8,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P020,159,1749.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P021,179,1342.5,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P022,204,1224.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P023,163,782.4,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P024,92,1150.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P025,101,585.8,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P026,109,501.4,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P027,262,1965.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P028,135,1552.5,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P029,89,756.5,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P030,230,874.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P031,255,663.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P032,229,641.2,0,None,none,normal,normal,0,0,0,none
2025-04-28,S002,P033,204,918.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P001,416,998.4,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P002,150,720.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P003,109,708.5,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P004,103,535.6,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P005,248,1364.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P006,306,979.2,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P007,87,391.5,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P008,89,373.8,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P009,72,345.6,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P010,144,576.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P011,113,406.8,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P012,152,532.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P013,141,408.9,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P014,140,588.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P015,121,1028.5,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P016,103,473.8,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P017,166,464.8,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P018,163,554.2,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P019,159,604.2,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P020,125,1375.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P021,129,967.5,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P022,147,882.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P023,132,633.6,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P024,67,837.5,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P025,87,504.6,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P026,79,363.4,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P027,181,1357.5,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P028,127,1460.5,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P029,66,561.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P030,165,627.0,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P031,182,473.2,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P032,171,478.8,0,None,none,normal,normal,0,0,0,none
2025-04-28,S003,P033,158,711.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P001,619,1485.6,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P002,206,988.8,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P003,167,1085.5,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P004,151,785.2,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P005,354,1947.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P006,440,1408.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P007,131,589.5,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P008,130,546.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P009,97,465.6,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P010,225,900.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P011,183,658.8,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P012,229,801.5,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P013,208,603.2,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P014,182,764.4,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P015,176,1496.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P016,141,648.6,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P017,255,714.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P018,215,731.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P019,246,934.8,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P020,188,2068.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P021,190,1425.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P022,271,1626.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P023,197,945.6,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P024,107,1337.5,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P025,111,643.8,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P026,130,598.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P027,306,2295.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P028,187,2150.5,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P029,117,994.5,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P030,259,984.2,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P031,299,777.4,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P032,275,770.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S001,P033,244,1098.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P001,492,1180.8,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P002,181,868.8,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P003,135,877.5,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P004,125,650.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P005,314,1727.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P006,415,1328.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P007,110,495.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P008,105,441.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P009,81,388.8,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P010,192,768.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P011,142,511.2,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P012,208,728.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P013,195,565.5,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P014,162,680.4,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P015,162,1377.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P016,124,570.4,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P017,241,674.8,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P018,206,700.4,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P019,205,779.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P020,153,1683.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P021,183,1372.5,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P022,208,1248.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P023,185,888.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P024,84,1050.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P025,100,580.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P026,110,506.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P027,246,1845.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P028,163,1874.5,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P029,87,739.5,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P030,237,900.6,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P031,253,657.8,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P032,241,674.8,0,None,none,normal,normal,0,0,0,none
2025-04-29,S002,P033,174,783.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P001,414,993.6,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P002,133,638.4,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P003,114,741.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P004,109,566.8,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P005,229,1259.5,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P006,332,1062.4,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P007,90,405.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P008,90,378.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P009,70,336.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P010,156,624.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P011,121,435.6,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P012,164,574.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P013,148,429.2,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P014,138,579.6,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P015,115,977.5,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P016,104,478.4,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P017,173,484.4,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P018,163,554.2,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P019,164,623.2,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P020,120,1320.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P021,147,1102.5,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P022,157,942.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P023,119,571.2,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P024,74,925.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P025,82,475.6,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P026,90,414.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P027,215,1612.5,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P028,126,1449.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P029,62,527.0,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P030,179,680.2,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P031,192,499.2,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P032,177,495.6,0,None,none,normal,normal,0,0,0,none
2025-04-29,S003,P033,163,733.5,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P001,589,1413.6,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P002,192,921.6,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P003,158,1027.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P004,144,748.8,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P005,348,1914.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P006,482,1542.4,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P007,144,648.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P008,135,567.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P009,106,508.8,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P010,187,748.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P011,186,669.6,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P012,256,896.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P013,217,629.3,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P014,206,865.2,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P015,179,1521.5,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P016,139,639.4,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P017,244,683.2,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P018,246,836.4,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P019,222,843.6,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P020,184,2024.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P021,217,1627.5,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P022,242,1452.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P023,190,912.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P024,104,1300.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P025,112,649.6,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P026,119,547.4,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P027,299,2242.5,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P028,206,2369.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P029,110,935.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P030,250,950.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P031,266,691.6,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P032,269,753.2,0,None,none,normal,normal,0,0,0,none
2025-04-30,S001,P033,263,1183.5,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P001,528,1267.2,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P002,185,888.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P003,145,942.5,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P004,132,686.4,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P005,301,1655.5,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P006,436,1395.2,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P007,116,522.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P008,102,428.4,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P009,93,446.4,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P010,193,772.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P011,140,504.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P012,216,756.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P013,201,582.9,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P014,169,709.8,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P015,153,1300.5,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P016,131,602.6,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P017,214,599.2,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P018,195,663.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P019,215,817.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P020,147,1617.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P021,172,1290.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P022,218,1308.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P023,169,811.2,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P024,92,1150.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P025,109,632.2,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P026,111,510.6,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P027,266,1995.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P028,158,1817.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P029,95,807.5,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P030,222,843.6,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P031,250,650.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P032,237,663.6,0,None,none,normal,normal,0,0,0,none
2025-04-30,S002,P033,222,999.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P001,402,964.8,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P002,131,628.8,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P003,111,721.5,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P004,106,551.2,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P005,241,1325.5,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P006,354,1132.8,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P007,97,436.5,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P008,85,357.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P009,62,297.6,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P010,142,568.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P011,126,453.6,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P012,164,574.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P013,151,437.9,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P014,138,579.6,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P015,121,1028.5,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P016,107,492.2,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P017,189,529.2,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P018,159,540.6,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P019,157,596.6,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P020,128,1408.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P021,131,982.5,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P022,179,1074.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P023,139,667.2,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P024,78,975.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P025,80,464.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P026,90,414.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P027,193,1447.5,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P028,132,1518.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P029,63,535.5,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P030,181,687.8,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P031,196,509.6,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P032,195,546.0,0,None,none,normal,normal,0,0,0,none
2025-04-30,S003,P033,161,724.5,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P001,605,1452.0,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P002,206,988.8,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P003,160,1040.0,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P004,151,785.2,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P005,349,1919.5,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P006,511,1635.2,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P007,139,625.5,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P008,126,529.2,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P009,103,494.4,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P010,200,800.0,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P011,171,615.6,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P012,266,931.0,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P013,213,617.7,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P014,195,819.0,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P015,182,1547.0,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P016,150,690.0,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P017,252,705.6,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P018,235,799.0,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P019,221,839.8,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P020,195,2145.0,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P021,229,1717.5,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P022,233,1398.0,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P023,173,830.4,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P024,99,1237.5,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P025,115,667.0,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P026,143,657.8,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P027,313,2347.5,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P028,176,2024.0,0,None,none,normal,normal,0,0,0,none
2025-05-01,S001,P029,99,841.5,0,None,none,normal,normal,0,0,0,none
